 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
180,ID29120,29120,33,602.821,600.961,356.545,0,3,3,7.500,1,-10921639,64808.061,65535,37732,65535,31691142,3734.042,16.051,0.229,6.464
181,ID29132,29132,25,602.247,624.914,362.886,0,3,3,7.500,1,-10921639,62086.691,65535,28796,65535,30360392,9229.059,13.472,0.219,2.414
182,ID29139,29139,42,709.421,105.881,366.443,0,3,3,7.500,1,-10921639,65455.401,65535,43094,65535,32007691,1257.917,18.089,0.288,23.272
183,ID29143,29143,43,229.513,0.000,368.940,0,3,3,7.500,1,-10921639,23208.413,30266,0,37534,11348914,13574.197,10.724,0.248,0.679
184,ID29146,29146,0,293.288,32.532,371.539,0,3,3,7.500,1,-10921639,34058.595,35151,22639,43889,16654653,4785.152,11.086,0.167,2.041
185,ID29170,29170,20,787.261,126.162,385.151,0,3,3,7.500,1,-10921639,65463.526,65535,49648,65535,32011664,954.873,17.322,0.334,34.357
186,ID29221,29221,16,573.086,245.625,410.781,0,3,3,7.500,1,-10921639,64416.164,65535,33959,65535,31499504,4982.011,20.886,0.214,4.566
187,ID29274,29274,10,357.389,182.629,436.503,0,3,3,7.500,1,-10921639,36621.595,37534,24625,46272,17907960,5932.086,10.786,0.180,1.883
188,ID29277,29277,12,589.934,251.396,437.099,0,3,3,7.500,1,-10921639,62792.104,65535,28597,65535,30705339,8517.956,13.427,0.211,2.566
189,ID28436,28436,29,601.722,159.430,4.460,0,3,3,7.500,1,-10921639,62987.757,65535,26872,65535,30801013,7037.468,15.895,0.423,5.319
190,ID28452,28452,3,605.339,123.774,13.244,0,3,3,7.500,1,-10921639,56492.100,65535,27405,65535,27624637,13833.388,10.652,0.207,1.403
191,ID28454,28454,36,729.605,410.359,13.203,0,3,3,7.500,1,-10921639,63657.552,65535,36144,65535,31128543,5942.084,15.978,0.299,4.938
192,ID28455,28455,7,88.448,708.855,12.900,0,3,3,7.500,1,-10921639,22870.190,29789,0,51634,11183523,13562.215,28.500,0.143,0.421
193,ID28456,28456,11,591.408,445.472,13.357,0,3,3,7.500,1,-10921639,60242.534,65535,31377,65535,29458599,10683.085,10.976,0.205,1.921
194,ID28458,28458,13,549.426,107.928,16.302,0,3,3,7.500,1,-10921639,51414.787,60769,26810,65535,25141831,15785.188,10.115,0.171,0.952
195,ID28471,28471,11,615.130,442.117,24.395,0,3,3,7.500,1,-10921639,61201.779,65535,32172,65535,29927670,9276.267,13.224,0.223,2.410
196,ID28488,28488,24,732.339,160.086,31.506,0,3,3,7.500,1,-10921639,65178.041,65535,36342,65535,31872062,2331.441,17.295,0.301,12.947
197,ID28636,28636,34,638.019,233.215,97.913,0,3,3,7.500,1,-10921639,56077.816,65535,29391,65535,27422052,13853.456,20.606,0.239,1.563
198,ID28637,28637,14,765.654,273.072,97.595,0,3,3,7.500,1,-10921639,59687.364,65535,29789,65535,29187121,11188.324,13.110,0.313,2.542
199,ID28641,28641,48,614.010,328.680,99.380,0,3,3,7.500,1,-10921639,65137.421,65535,45080,65535,31852199,2484.612,16.817,0.236,10.027
200,ID28647,28647,45,612.866,330.921,102.835,0,3,3,7.500,1,-10921639,64899.031,65535,37534,65535,31735626,3414.298,16.890,0.235,7.237
201,ID28661,28661,17,600.004,301.222,110.336,0,3,3,7.500,1,-10921639,63895.933,65535,35746,65535,31245111,5700.524,14.087,0.221,4.061
202,ID31124,31124,3,361.247,113.520,0.000,0,4,4,7.500,1,-10921639,36016.773,30980,0,65535,17612202,24814.635,10.113,0.212,0.508
203,ID31140,31140,29,594.377,158.542,7.225,0,4,4,7.500,1,-10921639,63587.712,65535,32768,65535,31094391,6292.105,16.254,0.343,5.167
204,ID31144,31144,11,508.262,451.385,8.879,0,4,4,7.500,1,-10921639,60952.031,65535,30980,65535,29805543,9176.205,25.019,0.222,2.415
205,ID31146,31146,36,579.066,409.532,9.620,0,4,4,7.500,1,-10921639,63327.374,65535,34753,65535,30967086,6617.291,26.585,0.258,3.929
206,ID31158,31158,13,499.570,107.746,12.631,0,4,4,7.500,1,-10921639,51548.006,61564,26810,65535,25206975,15723.391,10.017,0.137,0.789
207,ID31160,31160,7,48.177,708.855,14.190,0,4,4,7.500,1,-10921639,22154.462,29789,0,37732,10833532,12877.776,28.500,0.124,0.379
208,ID31166,31166,3,667.874,121.120,17.242,0,4,4,7.500,1,-10921639,58476.767,65535,27207,65535,28595139,12706.434,10.953,0.247,1.823
209,ID31169,31169,11,605.100,447.493,21.594,0,4,4,7.500,1,-10921639,62386.415,65535,31775,65535,30506957,7685.611,13.451,0.223,2.960
210,ID31181,31181,None,31.258,614.446,28.394,0,4,4,7.500,1,-10921639,28824.327,28398,28001,31775,14095096,769.198,19.251,0.006,0.431
211,ID31190,31190,24,727.393,160.391,33.194,0,4,4,7.500,1,-10921639,65244.237,65535,49251,65535,31904432,1831.395,17.002,0.299,16.406
212,ID31292,31292,34,544.691,231.844,84.354,0,4,4,7.500,1,-10921639,41336.998,32370,28597,65535,20213792,15138.196,6.461,0.175,0.814
213,ID31320,31320,14,756.338,273.487,97.817,0,4,4,7.500,1,-10921639,61107.178,65535,30782,65535,29881410,9724.015,13.441,0.313,2.994
214,ID31322,31322,48,610.367,329.342,98.576,0,4,4,7.500,1,-10921639,65339.254,65535,48456,65535,31950895,1567.904,16.841,0.235,15.871
215,ID31325,31325,45,608.994,331.532,101.949,0,4,4,7.500,1,-10921639,65049.701,65535,40314,65535,31809304,2801.760,16.904,0.234,8.799
216,ID31331,31331,34,530.024,229.868,104.401,0,4,4,7.500,1,-10921639,41185.916,32370,28597,65535,20139913,15058.160,6.353,0.172,0.804
217,ID31344,31344,17,592.575,301.990,111.021,0,4,4,7.500,1,-10921639,63958.476,65535,34555,65535,31275695,5495.162,14.164,0.217,4.158
218,ID31349,31349,19,679.534,612.877,115.507,0,4,4,7.500,1,-10921639,63284.335,65535,34356,65535,30946040,6592.015,13.931,0.273,4.118
219,ID31351,31351,14,745.238,258.589,116.346,0,4,4,7.500,1,-10921639,60680.720,65535,30583,65535,29672872,10614.034,13.132,0.300,2.640
220,ID31357,31357,21,605.784,303.039,118.441,0,4,4,7.500,1,-10921639,63822.832,65535,36144,65535,31209365,5718.661,14.214,0.225,4.094
221,ID31378,31378,30,591.606,521.324,130.522,0,4,4,7.500,1,-10921639,63987.313,65535,34753,65535,31289796,5401.441,28.500,0.220,4.265
222,ID31392,31392,46,648.010,619.959,138.788,0,4,4,7.500,1,-10921639,65220.272,65535,41506,65535,31892713,2078.092,16.857,0.259,12.912
223,ID31400,31400,47,658.126,545.179,142.590,0,4,4,7.500,1,-10921639,65008.681,65535,41506,65535,31789245,3078.764,16.979,0.265,8.858
224,ID31413,31413,15,526.080,591.821,150.665,0,4,4,7.500,1,-10921639,56089.847,58188,30186,65535,27427935,8510.107,10.857,0.183,2.039
225,ID31442,31442,22,639.185,605.106,162.313,0,4,4,7.500,1,-10921639,58804.190,63947,29987,65535,28755249,10335.313,12.874,0.235,2.164
226,ID31480,31480,4,672.054,156.826,180.308,0,4,4,7.500,1,-10921639,64316.667,65535,34158,65535,31450850,5081.756,15.509,0.272,5.419
227,ID31499,31499,23,433.638,229.314,191.734,0,4,4,7.500,1,-10921639,45131.894,46272,28398,57195,22069496,6530.180,11.108,0.194,2.249
228,ID31500,31500,31,601.667,178.432,192.676,0,4,4,7.500,1,-10921639,63571.434,65535,29987,65535,31086431,6967.605,16.325,0.227,3.373
229,ID31503,31503,39,426.196,205.806,194.842,0,4,4,7.500,1,-10921639,44817.959,46073,28994,56400,21915982,6401.216,10.744,0.189,2.230
230,ID31564,31564,28,166.272,505.445,221.536,0,4,4,7.500,1,-10921639,34988.200,34952,29193,40314,17109230,2604.226,10.800,0.080,1.982
231,ID31596,31596,8,140.736,493.123,239.420,0,4,4,7.500,1,-10921639,34412.720,34555,29391,39123,16827820,2093.036,13.238,0.069,2.116
232,ID31624,31624,41,592.878,656.729,252.853,0,4,4,7.500,1,-10921639,62932.221,65535,31179,65535,30773856,7656.462,16.198,0.221,2.979
233,ID31647,31647,6,592.525,673.195,266.884,0,4,4,7.500,1,-10921639,63852.476,65535,32569,65535,31223861,6364.022,19.532,0.224,3.670
234,ID31669,31669,26,683.155,235.266,277.870,0,4,4,7.500,1,-10921639,57547.937,65535,28597,65535,28140941,13551.740,10.922,0.250,1.700
235,ID31676,31676,27,689.429,345.965,280.887,0,4,4,7.500,1,-10921639,64843.393,65535,35349,65535,31708419,3684.874,17.112,0.277,7.644
236,ID31694,31694,37,670.268,317.900,289.948,0,4,4,7.500,1,-10921639,65483.020,65535,47861,65535,32021197,853.404,17.764,0.266,32.287
237,ID31703,31703,1,716.073,51.426,295.575,0,4,4,7.500,1,-10921639,62720.225,65535,26412,65535,30670190,8701.355,13.639,0.281,3.165
238,ID31706,31706,2,798.283,227.472,299.253,0,4,4,7.500,1,-10921639,61435.693,65535,28200,65535,30042054,9647.530,13.472,0.339,3.225
239,ID31710,31710,5,692.625,77.510,300.514,0,4,4,7.500,1,-10921639,64364.184,65535,32172,65535,31474086,5088.069,16.900,0.281,5.545
240,ID31732,31732,18,268.405,143.920,315.469,0,4,4,7.500,1,-10921639,35730.168,36342,25817,43690,17472052,3967.888,13.108,0.140,2.210
241,ID31740,31740,32,99.044,583.276,317.984,0,4,4,7.500,1,-10921639,30764.129,30782,28001,35945,15043659,2049.444,10.363,0.040,1.168
242,ID31746,31746,35,109.510,119.381,321.597,0,4,4,7.500,1,-10921639,29166.798,29193,25618,32966,14262564,1852.201,10.593,0.055,1.651
243,ID31749,31749,38,783.498,12.143,323.036,0,4,4,7.500,1,-10921639,58863.352,65535,25022,65535,28784179,12964.825,11.063,0.325,2.227
244,ID31754,31754,44,751.597,35.784,327.839,0,4,4,7.500,1,-10921639,63640.890,65535,27803,65535,31120395,6641.012,14.260,0.308,4.517
245,ID31760,31760,40,98.212,567.020,330.467,0,4,4,7.500,1,-10921639,30634.160,30782,27803,35151,14980104,1978.692,10.439,0.040,1.198
246,ID31763,31763,9,832.939,80.861,331.578,0,4,4,7.500,1,-10921639,55953.941,65535,26214,65535,27361477,14462.581,11.083,0.350,2.006
247,ID31805,31805,9,863.059,77.524,354.078,0,4,4,7.500,1,-10921639,59874.583,65535,26214,65535,29278671,11442.105,13.295,0.378,2.872
248,ID31807,31807,33,598.425,601.427,354.864,0,4,4,7.500,1,-10921639,63906.896,65535,32370,65535,31250472,6109.818,16.013,0.220,3.776
249,ID31808,31808,None,598.710,626.940,357.975,0,4,4,7.500,1,-10921639,63006.137,65535,30384,65535,30810001,7836.077,16.643,0.223,2.929
250,ID31814,31814,25,605.002,625.549,361.702,0,4,4,7.500,1,-10921639,62689.771,65535,29193,65535,30655298,8360.742,16.234,0.223,2.737
251,ID31825,31825,43,234.529,0.000,367.650,0,4,4,7.500,1,-10921639,23034.654,29193,0,39520,11263946,13613.584,10.482,0.248,0.672
252,ID31831,31831,42,702.301,105.965,369.679,0,4,4,7.500,1,-10921639,65535.000,65535,65535,65535,32046615,0.000,18.807,0.283,Infinity
253,ID31835,31835,0,270.215,32.145,371.210,0,4,4,7.500,1,-10921639,33373.855,34158,22441,44087,16319815,4616.222,11.894,0.154,1.928
254,ID31842,31842,20,648.783,132.974,375.457,0,4,4,7.500,1,-10921639,43555.556,35151,25420,65535,21298667,16926.582,10.340,0.243,1.007
255,ID31880,31880,20,651.568,128.288,393.952,0,4,4,7.500,1,-10921639,43027.184,34952,24824,65535,21040293,16852.292,10.226,0.246,1.007
256,ID31915,31915,16,580.665,244.641,410.890,0,4,4,7.500,1,-10921639,64423.065,65535,34753,65535,31502879,4892.343,21.356,0.220,4.748
257,ID31959,31959,10,353.645,187.363,437.579,0,4,4,7.500,1,-10921639,37198.708,38725,24625,46073,18190168,5350.659,10.962,0.184,2.161
258,ID31961,31961,12,601.721,251.981,437.678,0,4,4,7.500,1,-10921639,62762.055,65535,27405,65535,30690645,8495.274,13.462,0.217,2.636
259,ID30733,30733,41,605.578,656.819,251.458,0,5,5,7.500,1,-10921639,64354.840,65535,34555,65535,31469517,5027.150,17.905,0.233,4.846
260,ID30771,30771,6,611.380,672.758,268.415,0,5,5,7.500,1,-10921639,64863.699,65535,35945,65535,31718349,3515.610,18.021,0.239,7.117
261,ID30786,30786,26,676.577,232.914,277.504,0,5,5,7.500,1,-10921639,57409.045,65535,28597,65535,28073023,13685.872,10.820,0.247,1.664
262,ID30796,30796,27,695.797,347.183,283.379,0,5,5,7.500,1,-10921639,64732.115,65535,34356,65535,31654004,4110.715,17.453,0.280,6.887
263,ID30805,30805,37,671.139,317.827,288.704,0,5,5,7.500,1,-10921639,65498.857,65535,54414,65535,32028941,583.200,17.823,0.267,47.318
264,ID30814,30814,1,730.254,53.905,294.202,0,5,5,7.500,1,-10921639,61547.779,65535,25618,65535,30096864,10321.016,13.354,0.287,2.663
265,ID30821,30821,2,790.760,228.787,298.984,0,5,5,7.500,1,-10921639,59334.853,65535,27803,65535,29014743,12140.949,12.853,0.327,2.406
266,ID30825,30825,5,685.574,78.222,303.444,0,5,5,7.500,1,-10921639,65115.900,65535,40910,65535,31841675,2616.214,16.867,0.281,10.914
267,ID30851,30851,18,291.041,145.877,316.999,0,5,5,7.500,1,-10921639,36849.045,37732,25817,44286,18019183,4002.901,13.099,0.154,2.450
268,ID30853,30853,35,101.967,116.041,317.899,0,5,5,7.500,1,-10921639,29029.536,29193,25817,33165,14195443,1749.697,10.752,0.052,1.648
269,ID30856,30856,38,741.240,13.361,319.986,0,5,5,7.500,1,-10921639,58563.630,65535,24824,65535,28637615,13236.560,10.940,0.297,2.027
270,ID30858,30858,32,87.416,582.613,321.032,0,5,5,7.500,1,-10921639,30726.380,30583,28001,35151,15025200,1971.546,10.411,0.034,1.028
271,ID30862,30862,44,731.569,35.003,326.448,0,5,5,7.500,1,-10921639,63509.323,65535,31973,65535,31056059,6405.500,14.478,0.299,4.564
272,ID30867,30867,40,100.550,566.519,327.474,0,5,5,7.500,1,-10921639,30721.898,30782,27803,35945,15023008,2357.520,10.259,0.039,0.990
273,ID30873,30873,9,845.976,82.475,330.640,0,5,5,7.500,1,-10921639,56923.755,65535,26412,65535,27835716,13764.397,12.904,0.358,2.179
274,ID30915,30915,9,843.397,79.521,354.445,0,5,5,7.500,1,-10921639,60407.798,65535,24824,65535,29539413,11535.993,13.258,0.364,2.794
275,ID30922,30922,33,572.274,601.550,355.559,0,5,5,7.500,1,-10921639,64438.100,65535,33959,65535,31510231,4873.451,16.327,0.209,4.578
276,ID30931,30931,25,592.922,624.678,363.328,0,5,5,7.500,1,-10921639,62843.691,65535,31377,65535,30730565,7690.218,13.598,0.217,2.909
277,ID30933,30933,42,781.307,104.762,364.451,0,5,5,7.500,1,-10921639,56714.190,65535,26015,65535,27733239,13325.136,10.784,0.321,2.068
278,ID30943,30943,43,220.916,0.000,368.295,0,5,5,7.500,1,-10921639,22410.047,28409,0,37137,10958513,13263.736,10.605,0.243,0.661
279,ID30947,30947,0,294.133,32.592,370.291,0,5,5,7.500,1,-10921639,33740.552,34753,22441,43293,16499130,5011.893,11.079,0.161,1.871
280,ID30955,30955,20,795.363,134.022,376.724,0,5,5,7.500,1,-10921639,51006.611,65535,25420,65535,24942233,16754.510,10.853,0.307,1.429
281,ID30991,30991,20,770.900,127.959,394.592,0,5,5,7.500,1,-10921639,51711.207,65535,25221,65535,25286780,16716.334,10.856,0.306,1.450
282,ID31036,31036,16,577.728,240.703,412.478,0,5,5,7.500,1,-10921639,64033.609,65535,31377,65535,31312435,6002.425,16.760,0.211,3.724
283,ID31077,31077,10,390.052,185.240,435.692,0,5,5,7.500,1,-10921639,38339.509,40115,24824,49449,18748020,6476.602,10.898,0.194,1.925
284,ID31080,31080,12,592.513,252.238,436.420,0,5,5,7.500,1,-10921639,62671.479,65535,27008,65535,30646353,8625.150,13.437,0.212,2.541
285,ID30224,30224,3,429.762,112.875,0.000,0,5,5,7.500,1,-10921639,37684.710,37137,0,65535,18427823,25406.756,10.143,0.234,0.562
286,ID30239,30239,29,583.585,157.705,6.218,0,5,5,7.500,1,-10921639,62635.307,65535,29590,65535,30628665,7894.087,13.867,0.355,4.158
287,ID30241,30241,13,464.206,109.739,8.934,0,5,5,7.500,1,-10921639,52793.550,65535,27207,65535,25816046,14999.547,24.505,0.165,0.998
288,ID30243,30243,11,530.436,451.182,9.307,0,5,5,7.500,1,-10921639,59880.687,65535,31377,65535,29281656,10637.856,12.973,0.229,2.098
289,ID30247,30247,36,556.776,408.099,9.355,0,5,5,7.500,1,-10921639,62681.243,65535,32966,65535,30651128,7866.853,26.569,0.244,3.122
290,ID30256,30256,7,101.712,708.855,12.255,0,5,5,7.500,1,-10921639,23034.726,29789,0,54613,11263981,13722.051,28.500,0.149,0.435
291,ID30262,30262,3,651.279,118.094,18.877,0,5,5,7.500,1,-10921639,58739.127,65535,27405,65535,28723433,11610.863,10.983,0.234,1.921
292,ID30269,30269,11,605.568,443.259,23.182,0,5,5,7.500,1,-10921639,63115.372,65535,30782,65535,30863417,7540.780,16.610,0.226,3.090
293,ID30292,30292,24,719.159,159.706,33.441,0,5,5,7.500,1,-10921639,65334.802,65535,48258,65535,31948718,1532.282,17.456,0.294,19.371
294,ID30397,30397,34,750.107,226.110,83.199,0,5,5,7.500,1,-10921639,53094.902,65535,28597,65535,25963407,15307.694,10.618,0.290,1.559
295,ID30428,30428,48,605.482,328.640,97.183,0,5,5,7.500,1,-10921639,65222.301,65535,45279,65535,31893705,2143.472,16.724,0.231,11.414
296,ID30430,30430,14,754.192,272.841,98.791,0,5,5,7.500,1,-10921639,60643.767,65535,30384,65535,29654802,10140.605,13.286,0.308,2.818
297,ID30439,30439,45,602.898,331.546,101.822,0,5,5,7.500,1,-10921639,64736.593,65535,38328,65535,31656194,3717.900,16.325,0.228,6.464
298,ID30448,30448,34,739.448,226.659,106.892,0,5,5,7.500,1,-10921639,52380.096,65535,28796,65535,25613867,15631.164,10.598,0.279,1.464
299,ID30453,30453,17,594.840,301.203,111.031,0,5,5,7.500,1,-10921639,64000.319,65535,36739,65535,31296156,5197.242,14.392,0.218,4.416
300,ID30461,30461,19,661.535,612.698,116.053,0,5,5,7.500,1,-10921639,64762.591,65535,37335,65535,31668907,3504.454,16.108,0.266,7.769
301,ID30466,30466,14,747.197,257.074,117.181,0,5,5,7.500,1,-10921639,60910.188,65535,29391,65535,29785082,10413.656,13.206,0.302,2.710
302,ID30467,30467,21,607.237,301.698,118.885,0,5,5,7.500,1,-10921639,64284.178,65535,36739,65535,31434963,4819.285,15.069,0.227,4.942
303,ID30479,30479,30,577.105,526.678,127.920,0,5,5,7.500,1,-10921639,65169.505,65535,44087,65535,31867888,2341.304,16.526,0.219,10.005
304,ID30484,30484,30,587.170,521.594,130.499,0,5,5,7.500,1,-10921639,64459.219,65535,39321,65535,31520558,4371.502,16.191,0.219,5.293
305,ID30507,30507,46,638.752,617.842,141.110,0,5,5,7.500,1,-10921639,65128.491,65535,37534,65535,31847832,2790.101,16.913,0.256,9.513
306,ID30511,30511,47,674.034,547.208,141.855,0,5,5,7.500,1,-10921639,65080.162,65535,44485,65535,31824199,2533.008,16.733,0.273,11.018
307,ID30537,30537,15,596.888,589.232,154.334,0,5,5,7.500,1,-10921639,55977.753,57592,30384,65535,27373121,8431.738,13.134,0.227,2.455
308,ID30541,30541,22,216.523,605.626,155.563,0,5,5,7.500,1,-10921639,40190.546,33165,30782,65535,19653177,12783.496,5.906,0.013,0.080
309,ID30572,30572,22,468.625,597.288,172.449,0,5,5,7.500,1,-10921639,40951.194,31179,28994,65535,20025134,14797.484,6.583,0.124,0.609
310,ID30587,30587,4,654.303,155.567,181.464,0,5,5,7.500,1,-10921639,63229.902,65535,32370,65535,30919422,7228.872,13.935,0.256,3.566
311,ID30606,30606,39,409.972,201.004,190.177,0,5,5,7.500,1,-10921639,44544.264,45478,28796,55010,21782145,6154.345,10.875,0.181,2.220
312,ID30612,30612,31,581.310,177.435,192.551,0,5,5,7.500,1,-10921639,63127.573,65535,31775,65535,30869383,7233.065,13.853,0.214,3.079
313,ID30613,30613,23,436.613,228.590,192.842,0,5,5,7.500,1,-10921639,45761.409,46868,28398,57195,22377329,5554.353,13.517,0.204,2.787
314,ID30670,30670,28,181.131,504.752,219.841,0,5,5,7.500,1,-10921639,35272.082,35746,29193,42499,17248048,2872.513,10.944,0.082,1.872
315,ID30711,30711,8,128.982,492.141,237.343,0,5,5,7.500,1,-10921639,34125.963,34158,28994,38725,16687596,2114.787,13.303,0.064,1.955
316,ID32802,32802,16,600.374,242.739,412.089,0,6,6,7.500,1,-10921639,64204.978,65535,31973,65535,31396234,5369.879,16.536,0.227,4.419
317,ID32848,32848,12,692.464,254.903,432.715,0,6,6,7.500,1,-10921639,59764.133,65535,29590,65535,29224661,10425.647,13.165,0.268,2.422
318,ID32867,32867,10,360.202,180.853,438.621,0,6,6,7.500,1,-10921639,38678.223,40115,24824,46470,18913651,5114.205,11.040,0.190,2.420
319,ID31996,31996,3,500.749,117.390,0.000,0,6,6,7.500,1,-10921639,39442.511,43828,0,65535,19287388,25743.414,10.387,0.270,0.652
320,ID32012,32012,29,577.519,160.118,6.075,0,6,6,7.500,1,-10921639,63724.994,65535,33959,65535,31161522,5598.596,16.341,0.376,6.224
321,ID32015,32015,36,510.454,410.589,6.972,0,6,6,7.500,1,-10921639,62584.184,65535,32569,65535,30603666,7865.184,20.541,0.292,3.593
322,ID32019,32019,13,480.078,112.694,9.316,0,6,6,7.500,1,-10921639,54962.665,65535,27604,65535,26876743,14500.785,28.500,0.181,1.163
323,ID32022,32022,11,552.457,452.877,9.387,0,6,6,7.500,1,-10921639,61829.638,65535,31973,65535,30234693,8634.418,13.385,0.241,2.779
324,ID32025,32025,7,39.128,708.855,10.965,0,6,6,7.500,1,-10921639,21965.292,29789,0,33562,10741028,12675.570,28.500,0.134,0.409
325,ID32046,32046,3,642.288,118.729,22.006,0,6,6,7.500,1,-10921639,58545.393,65535,27405,65535,28628697,12183.536,10.894,0.228,1.784
326,ID32049,32049,11,620.949,437.858,23.955,0,6,6,7.500,1,-10921639,64806.444,65535,36144,65535,31690351,3720.194,17.360,0.244,6.830
327,ID32065,32065,24,708.409,157.150,33.983,0,6,6,7.500,1,-10921639,65322.613,65535,45478,65535,31942758,1713.567,17.779,0.288,17.029
328,ID32173,32173,34,765.486,225.888,84.508,0,6,6,7.500,1,-10921639,56529.818,65535,28796,65535,27643081,13714.770,10.982,0.306,1.930
329,ID32204,32204,48,595.995,328.908,97.322,0,6,6,7.500,1,-10921639,65164.634,65535,45478,65535,31865506,2100.894,16.472,0.225,11.402
330,ID32207,32207,14,732.325,273.185,99.213,0,6,6,7.500,1,-10921639,61387.364,65535,30384,65535,30018421,9512.281,13.319,0.298,2.964
331,ID32210,32210,45,592.229,331.731,102.458,0,6,6,7.500,1,-10921639,64831.626,65535,38924,65535,31702665,3285.317,16.326,0.222,7.180
332,ID32214,32214,34,726.682,225.628,106.029,0,6,6,7.500,1,-10921639,55330.548,65535,29193,65535,27056638,14590.082,10.742,0.285,1.682
333,ID32228,32228,17,585.970,302.494,112.370,0,6,6,7.500,1,-10921639,63422.417,65535,34952,65535,31013562,6107.444,13.923,0.212,3.639
334,ID32237,32237,14,722.996,257.810,116.225,0,6,6,7.500,1,-10921639,62098.888,65535,31179,65535,30366356,8690.605,13.561,0.294,3.250
335,ID32241,32241,19,639.281,614.210,118.422,0,6,6,7.500,1,-10921639,65036.299,65535,40910,65535,31802750,2824.843,16.530,0.253,9.294
336,ID32242,32242,21,602.457,303.155,120.851,0,6,6,7.500,1,-10921639,64185.912,65535,39520,65535,31386911,4795.526,14.837,0.225,4.916
337,ID32254,32254,30,596.039,525.799,126.022,0,6,6,7.500,1,-10921639,64998.534,65535,43690,65535,31784283,2707.561,16.179,0.226,8.846
